city,idx,name,img,w,h,ratio,page
guilin,4,Sun and Moon Pagodas (Riyue Shuang Ta),images/landmarks/guilin-sun-and-moon-pagodas.webp,1200,1500,0.8,https://commons.wikimedia.org/wiki/File:Sun_and_Moon_Pagodas_Guilin_November_2017_HDR_panorama.jpg
hamadan,5,Baba Taher Mausoleum,images/landmarks/hamadan-baba-taher-mausoleum.webp,1200,1500,0.8,https://commons.wikimedia.org/wiki/File:1%D8%A2%D8%B1%D8%A7%D9%85%DA%AF%D8%A7%D9%87_%D8%A8%D8%A7%D8%A8%D8%A7_%D8%B7%D8%A7%D9%87%D8%B1_%D8%B9%D8%B1%DB%8C%D8%A7%D9%86.jpg
male,5,Republic Square (Jumhooree Maidhaan),images/landmarks/male-republic-square.webp,1200,1500,0.8,https://commons.wikimedia.org/wiki/File:Republic_Square_of_the_Republic_of_the_Maldives.jpg
monastir,4,Marina Cap Monastir,images/landmarks/monastir-marina-cap-monastir.webp,1200,1500,0.8,https://commons.wikimedia.org/wiki/File:Marina_Cap_Monastir_-_panoramio.jpg
mumbai,3,Haji Ali Dargah,images/landmarks/mumbai-haji-ali-dargah.webp,1200,1500,0.8,https://commons.wikimedia.org/wiki/File:Mumbai_03-2016_13_Haji_Ali_Dargah.jpg
murree,6,Mushkpuri Top,images/landmarks/murree-mushkpuri-top.webp,1200,1500,0.8,https://commons.wikimedia.org/wiki/File:Mushkpuri_top_murree_pakistan.jpg
pisa,7,Tuttomondo Mural by Keith Haring,images/landmarks/pisa-tuttomondo-mural-keith-haring.webp,1200,1500,0.8,https://commons.wikimedia.org/wiki/File:Tuttomondo_-_Keith_Haring_1.jpg
salerno,7,Pinacoteca Provinciale di Salerno,images/landmarks/salerno-pinacoteca-provinciale-di-salerno.webp,1200,1500,0.8,"https://commons.wikimedia.org/wiki/File:Andrea_sabatini_da_salerno,_madonna_delle_grazie_e_santi,_1512_(salerno,_pinacoteca_provinciale)_01.jpg"
san-pedro-sula,5,Cascadas de Pulhapanzak,images/landmarks/san-pedro-sula-cascadas-de-pulhapanzak.webp,750,938,0.8,https://commons.wikimedia.org/wiki/File:Cataratas_Pulhapanzak_~_Honduras.jpg
taipei,9,Yangmingshan National Park,images/landmarks/taipei-yangmingshan-national-park.webp,1200,1500,0.8,"https://commons.wikimedia.org/wiki/File:Yangmingshan_National_Park,_Hermes_Li,_03.jpg"
moshi,5,Marangu Village and Chagga Caves,images/landmarks/moshi-marangu-village-and-chagga-caves.webp,1280,1599,0.801,https://en.wikipedia.org/wiki/Chagga_states
natal,1,Morro do Careca (Ponta Negra Beach),images/landmarks/natal-morro-do-careca-ponta-negra-beach.webp,1200,1499,0.801,"https://commons.wikimedia.org/wiki/File:Morro_do_Careca_-_Ponta_Negra,_Natal-RN.jpg"
perpignan,5,Musée d'art Hyacinthe Rigaud,images/landmarks/perpignan-musee-dart-hyacinthe-rigaud.webp,1200,1499,0.801,https://commons.wikimedia.org/wiki/File:Perpignan_Mus%C3%A9e_Rigaud_Vel%C3%A1zquez.jpg
charlotte-amalie,4,St. Thomas Synagogue,images/landmarks/charlotte-amalie-st-thomas-synagogue.webp,433,537,0.806,"https://commons.wikimedia.org/wiki/File:Synagogue_of_Beracha_Veshalom_Vegemiluth_Hasidim,_Krystalgade_16A_%26_B,_Charlotte_Amalie_(St._Thomas_County,_Virgin_Islands).jpg"
maceio,7,Catedral Metropolitana de Maceió,images/landmarks/maceio-catedral-metropolitana.webp,1200,1487,0.807,https://commons.wikimedia.org/wiki/File:Catedral_Metropolitana_de_Maceió_Arquidiocese_de_Maceió.jpg
bologna,3,Fountain of Neptune (Fontana del Nettuno),images/landmarks/bologna-fountain-of-neptune.webp,1200,1486,0.808,"https://en.wikipedia.org/wiki/Fountain_of_Neptune,_Bologna"
barcelona,2,Casa Batlló,images/landmarks/barcelona-casa-batllo.webp,1200,1479,0.811,https://en.wikipedia.org/wiki/Casa_Batll%C3%B3
kayseri,3,Grand Mosque (Ulu Cami),images/landmarks/kayseri-grand-mosque-ulu-cami.webp,1200,1479,0.811,https://commons.wikimedia.org/wiki/File:Kayseri_Ulu_Cami_DSCF1070.jpg
grenoble,6,Saint-Laurent Archaeological Museum,images/landmarks/grenoble-saint-laurent-museum.webp,1200,1477,0.812,https://commons.wikimedia.org/wiki/File:Mus%C3%A9e_arch%C3%A9ologique_de_Grenoble_-_Saint_Laurent_01.jpg
houmt-el-souk,2,El Ghriba Synagogue (Erriadh),images/landmarks/houmt-el-souk-el-ghriba-synagogue.webp,1200,1476,0.813,"https://commons.wikimedia.org/wiki/File:El_Ghriba_Synagogue,_Djerba,_Tunisia.jpg"
stavanger,8,Valbergtårnet (Valberg Tower),images/landmarks/stavanger-valbergtarnet-valberg-tower.webp,1200,1472,0.815,https://commons.wikimedia.org/wiki/File:Valbergt%C3%A5rnet-Stavanger-Norway-April-2011.jpg
tours,9,Rue Colbert,images/landmarks/tours-rue-colbert.webp,823,1010,0.815,https://en.wikipedia.org/wiki/Jean%20Baptiste%20Colbert%2C%20Marquis%20of%20Torcy
boston,8,Long Wharf & Custom House Tower,images/landmarks/boston-long-wharf-custom-house-tower.webp,1200,1470,0.816,https://en.wikipedia.org/wiki/Custom_House_Tower
nuku-alofa,9,Tongan National Cultural Centre,images/landmarks/nuku-alofa-tongan-national-cultural-centre.webp,848,1039,0.816,"https://commons.wikimedia.org/wiki/File:Prince_Vuna_Takitakim%C4%81lohi_and_parents,_Tongan_Cultural_Centre.jpg"
marne-la-vallee,7,Sea Life Paris Val d'Europe,images/landmarks/marne-la-vallee-sea-life-paris-val-deurope.webp,1181,1444,0.818,https://commons.wikimedia.org/wiki/File:Aquarium_SEA_LIFE_Paris_Val_d‘Europe_-_panoramio.jpg
port-sudan,7,Red Sea Museum,images/landmarks/port-sudan-red-sea-museum.webp,1200,1467,0.818,https://en.wikipedia.org/wiki/Red%20Sea%20crisis
puerto-princesa,2,Immaculate Conception Cathedral,images/landmarks/princesa-immaculate-conception-cathedral.webp,1200,1466,0.819,https://commons.wikimedia.org/wiki/File:Immaculate_Conception_Cathedral_-_Puerto_Princesa.jpg
mar-del-plata,2,Sea lion colony at Banquina de Pescadores,images/landmarks/mar-del-plata-sea-lion-colony-banquina.webp,785,956,0.821,https://commons.wikimedia.org/wiki/File:Lobos_marinos_en_el_puerto_de_Mar_del_Plata.jpg
paramaribo,4,Saint Peter and Paul Cathedral (Cathedral of Paramaribo),images/landmarks/paramaribo-cathedral.webp,1200,1462,0.821,https://commons.wikimedia.org/wiki/File:Saints_Peter_and_Paul_Cathedral_Paramaribo.jpg
thessaloniki,9,Museum of Byzantine Culture,images/landmarks/thessaloniki-museum-of-byzantine-culture.webp,1200,1462,0.821,https://commons.wikimedia.org/wiki/File:Museum_of_Byzantine_Culture_in_Thessaloniki.jpg
longyearbyen,4,Gruve 3 (Mine 3),images/landmarks/longyearbyen-gruve-3.webp,1200,1460,0.822,https://commons.wikimedia.org/wiki/File:2020-02_Gruve_3_Svalbard.jpg
lyon,7,Hôtel de Ville de Lyon,images/landmarks/lyon-hotel-de-ville.webp,1200,1458,0.823,https://commons.wikimedia.org/wiki/File:Façade_de_l'Hôtel_de_Ville_de_Lyon_sur_la_place_des_Terreaux.jpg
parma,0,Cattedrale di Parma (Parma Cathedral),images/landmarks/parma-cattedrale-di-parma.webp,1200,1458,0.823,"https://commons.wikimedia.org/wiki/File:Cathedral_facade,_Parma,_Italy,_2019,_04.jpg"
asmara,5,Asmara Opera House (Asmara Theatre),images/landmarks/asmara-asmara-opera-house.webp,1200,1456,0.824,"https://commons.wikimedia.org/wiki/File:Asmara,_teatro_d'opera,_sala_06.jpg"
morelia,3,Santuario de Guadalupe,images/landmarks/morelia-santuario-de-guadalupe.webp,1200,1457,0.824,https://commons.wikimedia.org/wiki/File:Santuario_de_Guadalupe_en_Morelia.jpg
porto,6,São Bento Railway Station,images/landmarks/porto-sao-bento-station.webp,1200,1455,0.825,https://commons.wikimedia.org/wiki/File:Sao_Bento_train_station_in_Porto_(1).jpg
kingstown,0,Fort Charlotte,images/landmarks/kingstown-fort-charlotte.webp,1200,1453,0.826,"https://commons.wikimedia.org/wiki/File:Entrance_to_Fort_Charlotte,_Kingstown,_St._Vincent.jpg"
los-angeles,9,Watts Towers,images/landmarks/los-angeles-watts-towers.webp,1200,1452,0.826,https://commons.wikimedia.org/wiki/File:Watts-towers.jpg
karlovy-vary,7,Church of Saints Peter and Paul,images/landmarks/karlovy-vary-church-saints-peter-paul.webp,1200,1450,0.828,https://commons.wikimedia.org/wiki/File:Karlovy_Vary_sv._Petr_a_Pavel_6.jpg
warsaw,8,Mermaid of Warsaw (Syrenka),images/landmarks/warsaw-mermaid-of-warsaw-syrenka.webp,1067,1282,0.832,https://commons.wikimedia.org/wiki/File:Syrenka_Warszawska.jpg
ankara,2,Kocatepe Mosque,images/landmarks/ankara-kocatepe-mosque.webp,1200,1440,0.833,https://commons.wikimedia.org/wiki/File:Ankara_asv2021-10_img40_Kocatepe_Mosque.jpg
ankara,5,Atakule Tower,images/landmarks/ankara-atakule-tower.webp,1200,1440,0.833,https://commons.wikimedia.org/wiki/File:Ankara_asv2021-10_img15_Atakule.jpg
brasov,6,St Nicholas Church and First Romanian School,images/landmarks/brasov-st-nicholas-church-and-first-romanian-school.webp,1024,1230,0.833,https://commons.wikimedia.org/wiki/File:018_Roemenië_(Brasov)_2005_©_DJE.jpg
kazan,4,Annunciation Cathedral,images/landmarks/kazan-annunciation-cathedral.webp,1200,1440,0.833,https://commons.wikimedia.org/wiki/File:Kazan_Kremlin_Annunciation_Cathedral_08-2016.jpg
negombo,2,St. Mary's Church,images/landmarks/negombo-st-marys-church.webp,1200,1440,0.833,https://commons.wikimedia.org/wiki/File:SL_Negombo_asv2020-01_img14_StMary_Church.jpg
bratislava,9,Slavín Memorial,images/landmarks/bratislava-slavin-memorial.webp,1200,1439,0.834,https://en.wikipedia.org/wiki/Slavín
odessa,3,Deribasivska Street,images/landmarks/odessa-deribasivska-street.webp,1200,1436,0.836,https://commons.wikimedia.org/wiki/File:Odessa_city_garden_and_Deribasovskaya_street.jpg
chefchaouen,3,Grand Mosque (Jamaa Bouzafar),images/landmarks/chefchaouen-grand-mosque.webp,1200,1432,0.838,https://commons.wikimedia.org/wiki/File:Chefchaouen_mosque_IMG_5656.jpg
bergen,1,Fløibanen (Mount Fløyen),images/landmarks/bergen-floibanen-mount-floyen.webp,1200,1425,0.842,https://en.wikipedia.org/wiki/Fløibanen
magelang,2,Pawon Temple (Candi Pawon),images/landmarks/magelang-pawon-temple.webp,1200,1426,0.842,"https://commons.wikimedia.org/wiki/File:Candi_Pawon,_Central_Java,_20220817_0937_8656.jpg"
turin,0,Mole Antonelliana,images/landmarks/turin-mole-antonelliana.webp,1200,1415,0.848,https://commons.wikimedia.org/wiki/File:Mole_Antonelliana_in_Turin.jpg
montego-bay,2,Sam Sharpe Square,images/landmarks/montego-bay-sam-sharpe-square.webp,1200,1412,0.85,https://commons.wikimedia.org/wiki/File:Montego_Bay_-_Sam_Sharpe_Memorial.JPG
krakow,1,Wawel Cathedral,images/landmarks/krakow-wawel-cathedral.webp,1200,1408,0.852,https://commons.wikimedia.org/wiki/File:Wawel_Cathedral_Front.jpg
san-marino,6,Statue of Liberty (Statua della Libertà),images/landmarks/san-marino-statue-of-liberty-statua-della-liberta.webp,1200,1402,0.856,https://commons.wikimedia.org/wiki/File:Statua_della_Libertà_-_San_Marino_-_GT_01_-_2024_-_ver_2.jpg
aqaba,4,Aqaba Marine Reserve,images/landmarks/aqaba-aqaba-marine-reserve.webp,1200,1399,0.858,https://en.wikipedia.org/wiki/Aqaba_Marine_Reserve
lisbon,6,Lisbon Cathedral (Sé de Lisboa),images/landmarks/lisbon-cathedral.webp,1200,1397,0.859,https://en.wikipedia.org/wiki/Lisbon_Cathedral
zhoushan,1,Nanhai Guanyin Statue,images/landmarks/zhoushan-nanhai-guanyin-statue.webp,1200,1397,0.859,https://commons.wikimedia.org/wiki/File:南海观音像.jpg
tabriz,9,Jameh Mosque of Tabriz,images/landmarks/tabriz-jameh-mosque-of-tabriz.webp,720,837,0.86,https://commons.wikimedia.org/wiki/File:Jameh_mosque_of_Tabriz.jpg
vienna,8,Hundertwasserhaus,images/landmarks/vienna-hundertwasserhaus.webp,1200,1396,0.86,https://commons.wikimedia.org/wiki/File:Wien_-_Hundertwasserhaus_(03).JPG
knysna,3,Thesen Islands,images/landmarks/knysna-thesen-islands.webp,1200,1393,0.861,https://commons.wikimedia.org/wiki/File:Knysna_Thesen-Islands.jpg
nantes,0,Les Machines de l'île (Grand Éléphant),images/landmarks/nantes-les-machines-de-lile-grand-elephant.webp,1200,1387,0.865,"https://commons.wikimedia.org/wiki/File:Grand_%C3%A9l%C3%A9phant,_Nantes-11.jpg"
brussels,1,Atomium,images/landmarks/brussels-atomium.webp,1200,1386,0.866,https://en.wikipedia.org/wiki/Atomium
chennai,2,Santhome Basilica,images/landmarks/chennai-santhome-basilica.webp,1200,1386,0.866,https://commons.wikimedia.org/wiki/File:Santhome_Basilica.jpg
dar-es-salaam,2,Azania Front Lutheran Church,images/landmarks/dar-es-salaam-azania-front-lutheran-church.webp,1200,1385,0.866,https://commons.wikimedia.org/wiki/File:Azania_Front_Lutheran_Church.jpg
karachi,8,Karachi Port Trust (KPT) Building,images/landmarks/karachi-karachi-port-trust-building.webp,1200,1382,0.868,https://commons.wikimedia.org/wiki/File:KPTKarachi1.jpg
vladimir,2,Cathedral of St. Demetrius,images/landmarks/vladimir-st-demetrius-cathedral.webp,1200,1381,0.869,https://commons.wikimedia.org/wiki/File:Vladimir_StDemetriusCathedral_6875.jpg
jodhpur,1,Jaswant Thada,images/landmarks/jodhpur-jaswant-thada.webp,1200,1380,0.87,"https://commons.wikimedia.org/wiki/File:20191210_Jaswant_Thada,_Jodhpur_1233_7950.jpg"
kralendijk,6,1000 Steps Beach,images/landmarks/kralendijk-1000-steps-beach.webp,1200,1378,0.871,https://commons.wikimedia.org/wiki/File:Bonaire_1000_steps.jpg
sofia,9,Central Sofia Market Hall,images/landmarks/sofia-central-sofia-market-hall.webp,1200,1377,0.871,https://commons.wikimedia.org/wiki/File:CentralMarketHall-Sofia-3.jpg
jamestown,0,Jacob's Ladder,images/landmarks/jamestown-jacobs-ladder.webp,874,1000,0.874,https://commons.wikimedia.org/wiki/File:Jamestown_Jacobs_Ladder.jpg
washington-d-c,3,The White House,images/landmarks/washington-dc-the-white-house.webp,1200,1373,0.874,https://commons.wikimedia.org/wiki/File:White_House_north_and_south_sides.jpg
brugge,8,Sint-Janshospitaal (Old St. John's Hospital),images/landmarks/brugge-sint-janshospitaal-old-st-john-s-hospital.webp,1200,1366,0.878,https://commons.wikimedia.org/wiki/File:Bruges_Belgium_Sint-Janshospitaal-03.jpg
isfahan,8,Vank Cathedral (Holy Savior Cathedral),images/landmarks/isfahan-vank-cathedral-holy-savior-cathedral.webp,1200,1365,0.879,"https://commons.wikimedia.org/wiki/File:Vank_Cathedral_church,_Isfahan,_Iran.jpg"
krakow,6,St. Florian's Gate,images/landmarks/krakow-st-florians-gate.webp,1200,1360,0.882,"https://commons.wikimedia.org/wiki/File:St._Florian%27s_Gate,_Krak%C3%B3w,_2022.jpg"
scottsdale,2,Pinnacle Peak,images/landmarks/scottsdale-pinnacle-peak.webp,1200,1361,0.882,https://commons.wikimedia.org/wiki/File:Pinnacle_Peak_In_Scottsdale_Arizona_At_Springtime.jpg
yogyakarta,3,Taman Sari Water Castle,images/landmarks/yogyakarta-taman-sari-water-castle.webp,1200,1357,0.884,"https://commons.wikimedia.org/wiki/File:Taman_Sari_Water_Castle,_Yogyakarta,_20220818_1037_8930.jpg"
cartagena,8,Plaza Santo Domingo and Botero's Gertrudis,images/landmarks/cartagena-plaza-santo-domingo.webp,1134,1280,0.886,"https://commons.wikimedia.org/wiki/File:La_Gorda_de_Botero,_Plaza_de_Santo_Domingo.JPG"
wurzburg,7,Neumünster,images/landmarks/wurzburg-neumunster.webp,1200,1355,0.886,https://commons.wikimedia.org/wiki/File:Neum%C3%BCnster_W%C3%BCrzburg_-_IMG_6690B.JPG
paris,4,Sacré-Cœur Basilica,images/landmarks/paris-sacre-coeur-basilica.webp,1200,1353,0.887,https://commons.wikimedia.org/wiki/File:Le_sacre_coeur.jpg
barranquilla,3,Museo del Caribe,images/landmarks/barranquilla-museo-del-caribe.webp,1024,1152,0.889,https://commons.wikimedia.org/wiki/File:1MuseoDelCaribe8001.JPG
doha,8,Aspire Tower (Torch Doha),images/landmarks/doha-aspire-tower-torch-doha.webp,319,359,0.889,https://en.wikipedia.org/wiki/Aspire_Tower
salt-lake-city,0,Salt Lake Temple,images/landmarks/salt-lake-city-salt-lake-temple.webp,1200,1349,0.89,"https://commons.wikimedia.org/wiki/File:Salt_Lake_Temple,_Utah_-_Sept_2004.jpg"
istanbul,8,Maiden's Tower,images/landmarks/istanbul-maidens-tower.webp,1200,1347,0.891,https://commons.wikimedia.org/wiki/File:Istanbul_Kız_Kulesi_(54511155871)_(cropped).jpg
muscat,6,Riyam Park Incense Burner Monument,images/landmarks/muscat-riyam-park-incense-burner-monument.webp,1200,1339,0.896,https://commons.wikimedia.org/wiki/File:Muscat_flickr04.jpg
helsinki,1,Helsinki Cathedral (Tuomiokirkko),images/landmarks/helsinki-helsinki-cathedral.webp,1200,1336,0.898,https://commons.wikimedia.org/wiki/File:Lutheran_Cathedral_Helsinki.jpg
liverpool,4,Metropolitan Cathedral of Christ the King,images/landmarks/liverpool-metropolitan-cathedral.webp,1200,1333,0.9,https://en.wikipedia.org/wiki/Liverpool_Metropolitan_Cathedral
san-diego,0,Balboa Park,images/landmarks/san-diego-balboa-park.webp,1200,1331,0.902,https://commons.wikimedia.org/wiki/File:El_Prado_Balboa_Park_2.jpg
boston,7,Trinity Church,images/landmarks/boston-trinity-church.webp,1200,1327,0.904,https://en.wikipedia.org/wiki/Trinity_Church_(Boston)
brazzaville,7,Stade Alphonse Massamba-Débat,images/landmarks/brazzaville-stade-alphonse-massamba-debat.webp,725,800,0.906,https://en.wikipedia.org/wiki/Stade_Alphonse_Massemba-Débat
zhangye,7,Shandan Military Horse Ranch,images/landmarks/zhangye-shandan-military-horse-ranch.webp,1200,1323,0.907,https://commons.wikimedia.org/wiki/File:山丹军马场.jpeg
dublin,6,Christ Church Cathedral,images/landmarks/dublin-christ-church-cathedral.webp,1200,1321,0.908,https://commons.wikimedia.org/wiki/File:Christ_Church_Cathedral_(Dublin).jpg
koblenz,3,Basilica of St. Castor,images/landmarks/koblenz-basilica-of-st-castor.webp,1200,1321,0.908,https://commons.wikimedia.org/wiki/File:Koblenz_-_Basilika_St._Kastor_Westfassade.jpg
novi-sad,2,The Name of Mary Church,images/landmarks/novi-sad-name-of-mary-church.webp,1200,1321,0.908,https://commons.wikimedia.org/wiki/File:Name_of_Mary_Church_(Novi_Sad).jpg
velikiy-novgorod,2,Millennium of Russia Monument,images/landmarks/velikiy-novgorod-millennium-of-russia.webp,1200,1320,0.909,https://commons.wikimedia.org/wiki/File:Новгородский_кремль_Памятник_тысячелетию_России.jpg
bridgetown,1,St. Michael's Cathedral,images/landmarks/bridgetown-st-michael-s-cathedral.webp,446,490,0.91,"https://commons.wikimedia.org/wiki/File:CATHEDRAL_CHURCH_OF_ST._MICHAEL_AND_ALL_ANGELS,_BRIDGETOWN,_BARBADOS.jpg"
da-lat,1,Crazy House (Hang Nga Guesthouse),images/landmarks/da-lat-crazy-house-hang-nga.webp,1200,1316,0.912,https://commons.wikimedia.org/wiki/File:Hang_Nga_guesthouse_1.jpg
quito,4,TelefériQo,images/landmarks/quito-teleferiqo.webp,1200,1315,0.913,"https://commons.wikimedia.org/wiki/File:Curiquingue,_cerca_de_la_estaci%C3%B3n_del_Telef%C3%A9riQo.jpg"
kelowna,5,Father Pandosy Mission,images/landmarks/kelowna-father-pandosy-mission.webp,200,218,0.917,https://en.wikipedia.org/wiki/Father_Pandosy
perpignan,1,Le Castillet,images/landmarks/perpignan-le-castillet.webp,1200,1309,0.917,https://commons.wikimedia.org/wiki/File:Perpignan_Castillet_1.jpg
brasilia,5,Torre de TV (TV Tower),images/landmarks/brasilia-torre-de-tv.webp,1200,1307,0.918,https://commons.wikimedia.org/wiki/File:Brasilia_TV_Tower_from_West_2009.jpg
philadelphia,0,Liberty Bell,images/landmarks/philadelphia-liberty-bell.webp,1200,1307,0.918,https://commons.wikimedia.org/wiki/File:Liberty_Bell_2017a.jpg
ta-if,2,Souk Okaz,images/landmarks/taif-souk-okaz.webp,798,869,0.918,https://commons.wikimedia.org/wiki/File:%D8%B3%D9%88%D9%82_%D8%B9%D9%83%D8%A7%D8%B8.JPG
zaragoza,0,Basílica del Pilar,images/landmarks/zaragoza-basilica-del-pilar.webp,1200,1306,0.919,https://commons.wikimedia.org/wiki/File:WLM_-_2020_-_Catedral-bas%C3%ADlica_de_Nuestra_Se%C3%B1ora_del_Pilar_-_02.jpg
irkutsk,2,Kazan Church (Church of Our Lady of Kazan),images/landmarks/irkutsk-kazan-church-church-of-our-lady-of-kazan.webp,700,758,0.923,https://commons.wikimedia.org/wiki/File:Kazansky_Church_Irkutsk.jpg
rotterdam,5,Grote of Sint-Laurenskerk,images/landmarks/rotterdam-grote-of-sint-laurenskerk.webp,1200,1300,0.923,https://commons.wikimedia.org/wiki/File:00_2764_Tower_of_Grote_of_Sint-Laurenskerk_(Rotterdam).jpg
morelia,0,Morelia Cathedral,images/landmarks/morelia-morelia-cathedral.webp,1200,1298,0.924,https://commons.wikimedia.org/wiki/File:MoreliaCathedral170627p1.jpg
fes,1,Bab Boujloud (The Blue Gate),images/landmarks/fes-bab-boujloud.webp,1200,1294,0.927,"https://commons.wikimedia.org/wiki/File:Bab_Bou_Jeloud_(Fes,_Marocco).jpg"
yaroslavl,9,Church of the Epiphany,images/landmarks/yaroslavl-church-of-the-epiphany.webp,1200,1289,0.931,https://commons.wikimedia.org/wiki/File:Church_of_the_Epiphany_(Yaroslavl)_01.jpg
positano,2,Sentiero degli Dei (Path of the Gods),images/landmarks/positano-sentiero-degli-dei.webp,1200,1285,0.934,https://commons.wikimedia.org/wiki/File:Sentiero_degli_Dei_5_Campania.jpg
